,SMILES,molecular_weight,n_hba,n_hbd,logp,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
2684,COc1ccc(-c2nnc(S)n2N=Cc2ccc(O)c(OC)c2)cc1,356.09431137199994,8,2,2.838800000000001,356.09431137199994,8,2,2.838800000000001,True
2685,O=C(O)C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc(F)cc3)cc2)cc1,378.10158518000003,3,3,3.7681000000000022,378.10158518000003,3,3,3.7681000000000022,True
2686,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,510.103161804,6,3,2.716,510.103161804,6,3,2.716,True
2687,CCCCCNC(=O)Nc1c(OC)cccc1OCC=CCOC,336.204907376,4,2,3.588300000000002,336.204907376,4,2,3.588300000000002,True
2688,O=C(Nc1ccc(-c2ccc(NC(=O)C(F)(F)F)cc2)cc1)c1cc(Cl)cc(Cl)c1,452.030617676,2,2,6.413500000000003,452.030617676,2,2,6.413500000000003,True
2689,O=C(OC1CSSC1)c1ccc(CCCC2(O)CCN(Cc3ccccc3)CC2)cc1,457.1745358520001,6,1,4.956800000000005,457.1745358520001,6,1,4.956800000000005,True
2690,CC1(C)CCC2CC(C)(C)CCC2(C)CC1,222.23475095999999,0,0,5.419200000000005,222.23475095999999,0,0,5.419200000000005,True
2691,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(ccc12)OCO3,338.1154236759999,5,2,4.748400000000003,338.1154236759999,5,2,4.748400000000003,True
2692,CC1(C)CCC2(CC(=O)NC(Cc3cccc(Cl)c3)C(=O)O2)C(=O)N1,364.11898483199997,4,2,1.7415999999999998,364.11898483199997,4,2,1.7415999999999998,True
2693,COc1cccc(Oc2ccc(-c3ccc(-c4ccc(O)c(O)c4)nc3)cc2)c1,385.131408088,5,2,5.627700000000005,385.131408088,5,2,5.627700000000005,True
2694,Cc1ccc(O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1,269.11642672,3,4,2.2369899999999996,269.11642672,3,4,2.2369899999999996,True
2695,CCCCCOC(=O)CCCCC,186.161979944,2,0,3.3001000000000023,186.161979944,2,0,3.3001000000000023,True
2696,O=C(O)Cc1cccc2c1Oc1ccc(Cl)c(Br)c1OCCCCCC2,438.0233489,3,1,6.017200000000003,438.0233489,3,1,6.017200000000003,True
2697,N=C(CCCCCCC(=O)c1ccccc1)N(Cc1ccco1)C(=O)O,356.1736072479999,4,2,4.960370000000005,356.1736072479999,4,2,4.960370000000005,True
2698,COC(=O)CNC(c1ccccc1)c1ccc(Br)cc1,333.036440852,3,1,3.3011000000000017,333.036440852,3,1,3.3011000000000017,True
2699,COc1ccc(NC(=O)Nc2ccc3c(c2)CC(C)(C)OC3)cc1,326.16304256399997,3,2,4.190500000000003,326.16304256399997,3,2,4.190500000000003,True
2700,NS(=O)(=O)C(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,351.092914404,3,1,2.836100000000002,351.092914404,3,1,2.836100000000002,True
2702,O=C(O)c1ccc(N2C(=O)C(=Cc3ccccc3)SC2=S)cc1,341.01803521200003,4,1,3.790600000000002,341.01803521200003,4,1,3.790600000000002,True
2703,Oc1ccc(O)c(-c2ccc(CCC3(O)C(O)C(O)C(OCc4ccccc4)C(O)C3O)nc2)c1,483.189316888,9,7,0.8660999999999992,483.189316888,9,7,0.8660999999999992,True
2704,Oc1ccc(Cc2nnc(-c3ccc(O)c(O)c3)o2)cc1,284.079706864,6,3,2.4442000000000013,284.079706864,6,3,2.4442000000000013,True
2705,CC1=CCCC2C3CCC4(C)OC(C)(C)C(O)CC4C3(C)C(C)(C)CCC12C,388.334130648,2,1,6.5200000000000085,388.334130648,2,1,6.5200000000000085,True
2707,O=c1oc2ccc3ccccc3c2cc1O,212.047344116,3,1,2.651800000000001,212.047344116,3,1,2.651800000000001,True
2708,COC(=O)c1scc(C(=O)c2cc(Br)c(O)c(OC)c2)c1O,385.945971172,7,2,2.948000000000001,385.945971172,7,2,2.948000000000001,True
2709,CCCCC(=O)Nc1sc2c(c1C(O)NC1CCCC1)CC(C)(C)CC2=O,392.213363884,5,3,4.555000000000003,392.213363884,5,3,4.555000000000003,True
2710,Cc1ccccc1C(=O)NC(=S)Nc1ccc(-c2ccc(NC(=O)C3CCCOC3)cc2)cc1,473.177312724,4,3,5.153920000000003,473.177312724,4,3,5.153920000000003,True
2711,COc1ccc(C(C)=CC=C(c2ccc(OC)cc2)c2cc(CO)cc(CO)c2)cc1,416.19875937599994,4,2,5.223600000000007,416.19875937599994,4,2,5.223600000000007,True
2712,Cc1cc(C(=O)O)ccc1NC(=O)c1ccc(-c2sccc2-c2ccccc2)cc1,413.108564468,3,2,6.341020000000005,413.108564468,3,2,6.341020000000005,True
2713,CNc1nc(N)nc2nc(-c3c(F)cc(Cl)cc3OC)ccc12,333.079265936,6,2,3.1168000000000013,333.079265936,6,2,3.1168000000000013,True
2714,CCC(C)CN(Cc1ccc(N(CC(=O)OC)C(C)C)cc1)C1=C(Nc2ccccc2)C(=O)CC1,477.299142108,6,1,5.609100000000006,477.299142108,6,1,5.609100000000006,True
2715,CCc1cc(O)c(C(=O)O)cc1-c1ccc(C(C)CCCCCC(=O)O)cc1,384.1936739959999,3,3,5.458400000000004,384.1936739959999,3,3,5.458400000000004,True
2716,CCCOC(=O)CCc1ccc(N(CC(=O)O)C(=O)C(C)CSCC=Cc2ccccc2)cc1,483.20794415600005,5,1,5.072700000000005,483.20794415600005,5,1,5.072700000000005,True
2718,O=C(CNC(=O)OCc1ccccc1)NC(Cc1ccccc1)C(=O)Nc1ccc(-c2ccc(NC(=O)C(=O)O)c(F)c2)cc1,612.202027488,6,5,4.108200000000002,612.202027488,6,5,4.108200000000002,True
2719,O=C(COc1ccc(C=Cc2ccc(O)c(O)c2)cc1)NO,301.09502258000003,5,4,2.1523999999999996,301.09502258000003,5,4,2.1523999999999996,True
2720,Cc1cc(C)c2oc(-c3ccc(NC(=O)COc4ccc(C(=O)CCCCC(=O)O)cc4)cc3)cc2c1,499.19948764799994,5,2,6.561840000000005,499.19948764799994,5,2,6.561840000000005,True
2721,O=C(NCCN1CCC2(CCCC2)CC1)c1ccc(-c2cccc(O)c2)cc1,378.23072819999993,3,2,4.445200000000004,378.23072819999993,3,2,4.445200000000004,True
2722,CCc1nc(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC1CC(O)CC(=O)O1,408.18492087999994,5,1,4.375200000000005,408.18492087999994,5,1,4.375200000000005,True
2723,CC(C)=CCc1cc(O)cc(O)c1,178.099379688,2,2,2.6065000000000005,178.099379688,2,2,2.6065000000000005,True
2724,O=C(O)COc1c(C(=O)O)sc(-c2ccc(N3CCCCC3)cc2)c1Br,439.00890577599995,5,2,4.329500000000004,439.00890577599995,5,2,4.329500000000004,True
2725,COc1cc(C(=O)n2cc(C(=O)OCc3ccccc3)c3ccccc32)ccc1OC(F)(F)F,469.11370733599995,6,0,5.594000000000003,469.11370733599995,6,0,5.594000000000003,True
2726,CNc1nnc(-c2ccc3[nH]cc(-c4ccc(C(N)=O)cc4)c3c2)s1,349.09973110000004,5,3,3.4940000000000007,349.09973110000004,5,3,3.4940000000000007,True
2727,N#Cc1ccc2nc(NC(=O)c3ccc(-c4ccc(C(=O)O)cc4)cc3)sc2c1,399.06776227599994,5,2,4.7854800000000015,399.06776227599994,5,2,4.7854800000000015,True
2728,O=C(C=Cc1ccc(O)c(O)c1)Oc1ccc(O)c(C(c2ccc(O)cc2)C2CCCCC2)c1,460.188588616,6,4,5.840000000000006,460.188588616,6,4,5.840000000000006,True
2729,O=C(O)CN1C(=O)C(=Cc2cccc(Oc3ccc(Cl)cc3)c2)OCC1=Cc1ccccc1,461.10300042,4,1,5.457700000000004,461.10300042,4,1,5.457700000000004,True
2730,CC(=O)NC(Cc1ccccc1)C(=O)CCC(=O)N(Cc1ccccc1)Cc1cccc2ccccc12,492.241292884,3,1,5.465300000000006,492.241292884,3,1,5.465300000000006,True
2731,CN(C)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,271.168462292,2,1,2.3341000000000003,271.168462292,2,1,2.3341000000000003,True
2732,CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,458.37599545999996,3,3,6.113700000000009,458.37599545999996,3,3,6.113700000000009,True
2734,C=CCNC(=S)N(CC)CC,172.103419512,1,1,1.3887,172.103419512,1,1,1.3887,True
2735,Cc1ccc(S(=O)(=O)Oc2ccc(C=C(NC(=O)c3ccccc3)C(=O)Nc3ccc(C(=O)O)cc3)cc2)cc1,556.130422108,6,3,4.8705200000000035,556.130422108,6,3,4.8705200000000035,True
2736,C=Cc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OC)cc2)cc1,374.09766543599994,4,1,6.717800000000006,374.09766543599994,4,1,6.717800000000006,True
2738,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(CO)C(O)C1O,326.10016753599996,8,6,-1.1283000000000003,326.10016753599996,8,6,-1.1283000000000003,True
2739,COC(=O)CC1C(=O)C(CCC=C(C)C)OC1=CC(C)Cc1cccc(O)c1,386.20932406,5,1,4.3483000000000045,386.20932406,5,1,4.3483000000000045,True
2740,Cc1ccsc1C(=O)CC(C)C,182.076536068,2,0,3.2853200000000014,182.076536068,2,0,3.2853200000000014,True
2741,CCCCCCCN(CO)Cc1ccc(OCC(=O)Nc2ccc(C(=N)N)cc2)cc1,426.26309094800007,5,4,3.710370000000001,426.26309094800007,5,4,3.710370000000001,True
2742,O=C(O)c1cc2c(CCc3ccccc3)c(O)ccc2c(O)c1-c1ccc(O)cc1,400.1310737399999,4,4,5.1070000000000055,400.1310737399999,4,4,5.1070000000000055,True
2743,c1csc(CNCc2ccc3c(c2)CCO3)c1,245.0874351,3,1,2.972800000000001,245.0874351,3,1,2.972800000000001,True
2744,O=C(Oc1cc(-c2ccccc2)c(O)cc1O)c1ccc(O)cc1,322.084123548,5,3,3.6896000000000013,322.084123548,5,3,3.6896000000000013,True
2746,NS(=O)(=O)c1ccc(C(=O)OC2CSSC2)cc1,304.98502083200003,6,1,1.2544,304.98502083200003,6,1,1.2544,True
2747,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(Cl)ccc3Cl)c3nc4cc(F)ccc4[nH]3)cc2)S(=O)(=O)N1,596.015795288,6,3,4.161900000000003,596.015795288,6,3,4.161900000000003,True
2748,C=CCc1cccc2cc(C(=O)C=Cc3ccc(OC)s3)c(OC)cc12,364.11331549999994,4,0,5.5431000000000035,364.11331549999994,4,0,5.5431000000000035,True
2749,CC1(C)CCC2(CC(=O)NC(CC3=CCc4ccccc43)O2)C(=O)N1,340.17869262799996,3,2,2.3061999999999996,340.17869262799996,3,2,2.3061999999999996,True
2750,Cc1ccc(S(=O)(=O)N(C)c2ccccc2-c2ccc(C(=O)NC(CC(=O)O)C(=O)O)cc2)cc1,496.1304221079999,5,3,3.14482,496.1304221079999,5,3,3.14482,True
2751,NC1CC=C(c2ccc3c(c2)Cc2cccc(C(=O)O)c2O3)CC1,321.136493468,3,2,3.975900000000003,321.136493468,3,2,3.975900000000003,True
2752,Oc1ccc(Cc2ccsc2)cc1O,206.04015056,3,2,2.750100000000001,206.04015056,3,2,2.750100000000001,True
2753,COc1cc(O)c(Br)cc1C=CC(=O)O,271.968420868,3,2,2.261099999999999,271.968420868,3,2,2.261099999999999,True
2754,Cc1noc(-c2ccccc2Oc2ccc(Cl)cc2)n1,286.050905272,4,0,4.490720000000003,286.050905272,4,0,4.490720000000003,True
2755,O=C(COc1ccc(S(=O)(=O)N2CCCCCC2)cc1)NCc1ccc(OC(F)(F)F)cc1,486.14362756,5,1,3.845100000000003,486.14362756,5,1,3.845100000000003,True
2756,CC1=CC=C(C(C)=NNC(=O)CCCCC(C(=O)O)C(=O)O)CC1,336.16852186799997,4,3,2.490800000000001,336.16852186799997,4,3,2.490800000000001,True
2757,C=CCc1cc(C=C2SC(=O)N(CCCC)C2=O)c(OC)cc1OC,361.13477921599997,5,0,4.2687000000000035,361.13477921599997,5,0,4.2687000000000035,True
2758,COc1ccc(S(=O)(=O)c2sc3ccccc3c2CCC(=O)NO)cc1,391.05481464400003,6,2,3.1807000000000007,391.05481464400003,6,2,3.1807000000000007,True
2759,O=C(O)c1cccc(C2=C(c3ccc(O)cc3)CC3(CCCC3)C2)c1,334.15689456399997,2,2,5.355400000000003,334.15689456399997,2,2,5.355400000000003,True
2760,CCN1c2cc(Cl)ccc2N(C)C(=O)c2cc(CCOc3ccc(C)cc3)cnc21,421.155704688,4,0,5.412920000000005,421.155704688,4,0,5.412920000000005,True
2761,COc1cc(O)c(Br)cc1C=CC(=O)c1cc(O)cc(CO)c1,378.01028568,5,3,3.2573000000000008,378.01028568,5,3,3.2573000000000008,True
2763,O=C(OC1CSSC1)c1cc(O)ccc1O,258.0020508,6,2,2.0181999999999998,258.0020508,6,2,2.0181999999999998,True
2764,COC(=O)c1ccc(CN2CCC(C(=O)Nc3ccc(-c4cccc(OC)c4)cc3)CC2)cc1,458.22055744,5,1,4.999500000000005,458.22055744,5,1,4.999500000000005,True
2765,O=C(O)COc1ccc(-c2ccc(NS(=O)(=O)c3ccc(Cl)cc3NC(=O)C(=O)O)cc2)cc1,504.03941418399995,6,4,3.2943000000000007,504.03941418399995,6,4,3.2943000000000007,True
2767,O=C(c1cccc(Cl)c1)N1CCCc2cc(C(O)CN3CCCCC3)ccc21,398.176105784,3,1,4.452300000000004,398.176105784,3,1,4.452300000000004,True
2768,CC(=O)N1Cc2ccccc2C(C)(C)N1O,220.121177752,3,1,1.8900000000000001,220.121177752,3,1,1.8900000000000001,True
2769,O=C(O)c1ccc(CN2C(=O)C(=Cc3cccc(Oc4ccccc4)c3)N2CCc2ccccc2)cc1,490.189257312,4,1,6.020100000000005,490.189257312,4,1,6.020100000000005,True
2771,COC(=O)c1cc(-c2ccc(Nc3cccc(C)c3)cc2)cs1,323.0979997840001,4,1,5.253720000000003,323.0979997840001,4,1,5.253720000000003,True
